Genomic bins,Sample,Abundance,Treatment,Sample type,glycolysis,gluconeogenesis,TCA Cycle,NAD(P)H-quinone oxidoreductase,NADH-quinone oxidoreductase,Na-NADH-ubiquinone oxidoreductase,F-type ATPase,V-type ATPase,Cytochrome c oxidase,Ubiquinol-cytochrome c reductase,Cytochrome o ubiquinol oxidase,Cytochrome aa3-600 menaquinol oxidase,"Cytochrome c oxidase, cbb3-type",Cytochrome bd complex,RuBisCo,CBB Cycle,rTCA Cycle,Wood-Ljungdahl,3-Hydroxypropionate Bicycle,4-Hydroxybutyrate/3-hydroxypropionate,pectinesterase,diacetylchitobiose deacetylase,glucoamylase,D-galacturonate epimerase,exo-poly-alpha-galacturonosidase,oligogalacturonide lyase,cellulase,exopolygalacturonase,chitinase,basic endochitinase B,bifunctional chitinase/lysozyme,beta-N-acetylhexosaminidase,D-galacturonate isomerase,alpha-amylase,beta-glucosidase,pullulanase,ammonia oxidation (amo/pmmo),hydroxylamine oxidation,nitrite oxidation,dissim nitrate reduction,DNRA,nitrite reduction,nitric oxide reduction,nitrous-oxide reduction,nitrogen fixation,hydrazine dehydrogenase,hydrazine synthase,dissimilatory sulfate < > APS,dissimilatory sulfite < > APS,dissimilatory sulfite < > sulfide,thiosulfate oxidation,alt thiosulfate oxidation tsdA,alt thiosulfate oxidation doxAD,sulfur reductase sreABC,thiosulfate/polysulfide reductase,sulfhydrogenase,sulfur disproportionation,sulfur dioxygenase,sulfite dehydrogenase,sulfite dehydrogenase (quinone),sulfide oxidation,sulfur assimilation,DMSP demethylation,DMS dehydrogenase,DMSO reductase,NiFe hydrogenase,ferredoxin hydrogenase,membrane-bound hydrogenase,hydrogen:quinone oxidoreductase,NAD-reducing hydrogenase,NADP-reducing hydrogenase,NiFe hydrogenase Hyd-1,thiamin biosynthesis,riboflavin biosynthesis,cobalamin biosynthesis,transporter: vitamin B12,transporter: thiamin,transporter: urea,transporter: phosphonate,transporter: phosphate,Flagellum,Chemotaxis,Methanogenesis via methanol,Methanogenesis via acetate,"Methanogenesis via dimethylsulfide, methanethiol, methylpropanoate",Methanogenesis via methylamine,Methanogenesis via trimethylamine,Methanogenesis via dimethylamine,Methanogenesis via CO2,Coenzyme B/Coenzyme M regeneration,Coenzyme M reduction to methane,Soluble methane monooxygenase,methanol dehydrogenase,alcohol oxidase,dimethylamine/trimethylamine dehydrogenase,Photosystem II,Photosystem I,Cytochrome b6/f complex,anoxygenic type-II reaction center,anoxygenic type-I reaction center,Retinal biosynthesis,Retinal from apo-carotenals,Entner-Doudoroff Pathway,Mixed acid: Lactate,Mixed acid: Formate,Mixed acid: Formate to CO2 & H2,Mixed acid: Acetate,"Mixed acid: Ethanol, Acetate to Acetylaldehyde","Mixed acid: Ethanol, Acetyl-CoA to Acetylaldehyde (reversible)","Mixed acid: Ethanol, Acetylaldehyde to Ethanol","Mixed acid: PEP to Succinate via OAA, malate & fumarate",Naphthalene degradation to salicylate,Biofilm PGA Synthesis protein,Colanic acid and Biofilm transcriptional regulator,Biofilm regulator BssS,Colanic acid and Biofilm protein A,Curli fimbriae biosynthesis,Adhesion,Competence-related core components,Competence-related related components,Competence factors,Glyoxylate shunt,Anaplerotic genes,Sulfolipid biosynthesis,C-P lyase cleavage PhnJ,CP-lyase complex,CP-lyase operon,Type I Secretion,Type III Secretion,Type II Secretion,Type IV Secretion,Type VI Secretion,Sec-SRP,Twin Arginine Targeting,Type Vabc Secretion,Serine pathway/formaldehyde assimilation,Arsenic reduction,Cobalt transporter CbiMQ,Cobalt transporter CbtA,Cobalt transporter CorA,Nickel ABC-type substrate-binding NikA,Copper transporter CopA,Ferrous iron transporter FeoB,Ferric iron ABC-type substrate-binding AfuA,Fe-Mn transporter MntH,histidine,arginine,lysine,serine,threonine,asparagine,glutamine,cysteine,glycine,proline,alanine,valine,methionine,phenylalanine,isoleucine,leucine,tryptophan,tyrosine,aspartate,glutamate,PET degradation,starch/glycogen synthesis,starch/glycogen degradation,polyhydroxybutyrate synthesis,bidirectional polyphosphate,carotenoids backbone biosynthesis,end-product astaxanthin,end-product nostoxanthin,end-product zeaxanthin diglucoside,end-product myxoxanthophylls,staphyloaxanthin biosynthesis,mevalonate pathway,MEP-DOXP pathway
bin.55,N239-HEAVY,14.041188,1Week,HEAVY,0.44,0.0,0.12,0.0,0.49,0.0,0.75,0.0,0.75,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.06,0.2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.18,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.05,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5,0,0,0.0,0.5,1,0,0,0.3125,0.0,0.0,0,0,0,0,0,0.14,0,0,1,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.5,0,0.2,0.75,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,1,0,0.498,0,0,0.498,0.25,0.5,0,1,1,0,0.66,1,0.167,0.5,0.0,0,0,0,0.33,0.167,0.0,0.71
bin.242,N239-HEAVY,5.969725,1Week,HEAVY,0.11,0.0,0.12,0.0,0.35,0.0,0.5,0.0,0.75,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.13,0.25,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.125,0,0,0.0,0,0.5,0,0,0.167,1.0,0,0,0,0.25,0.0,0.25,0,0,0,0,0,0.21,0,0,0,0.25,0.0,0,0,0.09,0.33,0.0,0.1538,0.0,0.111,0.0,0.25,0,0.3,0.75,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,1,0,1,0.0,1,0,0.0,0.25,0.0,0,1,1,0,0.33,1,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.4259999999999999
bin.151,N239-HEAVY,12.847837,1Week,HEAVY,0.67,0.0,0.25,0.0,0.56,0.0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.5,0,0.0,0,0.0,0.18,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.25,0,0.5,0,0,0.0,0.0,0,0,0,0.3955,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.25,0.0,0,0,0.0,0.0,0.0,0.3076,0.0,0.0,0.0,0.0,0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,1,0,1,0,1,0.166,1,0,0.166,0.25,0.5,0,1,1,0,0.99,1,0.0,0.5,0.0,0,0,0,0.0,0.0,0.0,0.568
bin.50,N239-HEAVY,3.3988165,1Week,HEAVY,0.56,0.0,0.25,0.0,0.28,0.0,0.75,0.0,0.5,0.0,0.0,0,0.0,0.5,0,0.0,0,0.17,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.18,0.5,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.05,0.4,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,0,0.167,0.0,0,0,0,0.3955,0.0,0.0,0,0,0,0,0,0.07,0,0,0,0.25,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.25,0,0.3,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,1,1,0.8300000000000001,1,0,0.8300000000000001,1.0,0.5,0,0,0,0,0.0,0,0.0,1.0,0.0,0,0,0,0.33,0.0,0.0,0.568
bin.71,N239-HEAVY,16.964171,1Week,HEAVY,0.33,0.0,0.62,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.06,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.36,0.25,0.25,0.0,0.66,0.2,0.0,0.25,0.3,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.5,0,0.75,0,0,0.167,0.5,0,0,0,0.458,0.0,0.0,0,0,0,0,0,0.07,0,0,0,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.75,0,0.2,0.5,0.0,0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,0,1,1,0,1,0,1,1,1,0.166,1,1,0.166,0.5,1.0,0,1,1,0,0.33,1,0.0,1.0,0.4,0,0,0,0.33,0.0,0.0,0.284
bin.201,N239-HEAVY,10.698996,1Week,HEAVY,0.22,0.0,0.38,0.0,0.14,0.0,0.375,0.0,0.75,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.18,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.18,0.0,0.12,0.0,0.99,0.0,0.0,1.0,0.0,0.12,0,0,0,0,0,0,0.05,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5,0,0,0.0,0.5,0,0,0,0.333,0.0,0.0,0,0,0,0,0,0.21,0,0,0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0,0.4,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,1,1,0,0.0,1,0,0.0,0.0,0.5,0,1,1,0,0.33,1,0.167,1.0,0.0,0,0,0,0.0,0.0,0.0,0.4259999999999999
bin.197,N239-HEAVY,15.737035,1Week,HEAVY,0.67,0.0,0.25,0.0,0.42,0.0,0.625,0.0,0.75,0.0,0.0,0,0.25,1.0,0,0.0,0,0.0,0.29,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0.33,0.18,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0,0,0,0,1,0,0.0,0.4,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.75,0,0,0.167,0.0,1,0,0,0.458,0.0,0.25,0,0,0,0,0,0.28,0,0,0,0.25,0.5,0,0,0.09,0.0,0.0,0.0,0.0,0.111,0.5399999999999999,0.5,0,0.5,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1,1,0,1,1,1,1,1,0.8300000000000001,1,0,0.8300000000000001,1.0,1.0,0,0,0,0,0.0,1,0.0,1.0,0.0,0,0,0,0.33,0.167,0.0,0.71
bin.270,N239-HEAVY,0.45384,1Week,HEAVY,0.89,0.0,0.38,0.0,0.7,0.17,0.875,0.0,0.5,0.0,0.0,0,0.0,0.5,0,0.0,0,0.0,0.18,0.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.64,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.25,0,0.75,0,0,0.167,0.0,0,0,0,0.5625,0.0,0.5,0,0,0,0,0,0.14,0,0,0,0.5,0.0,0,0,0.09,0.33,0.0,0.5382999999999999,0.0,0.0,0.7199999999999999,0.5,0,0.4,0.5,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,0.664,1,0,0.664,0.75,1.0,0,1,1,0,0.99,1,0.0,1.0,0.0,0,0,0,0.33,0.0,0.0,0.71
bin.87,N239-HEAVY,25.775627,1Week,HEAVY,0.78,0.0,0.88,0.0,0.98,0.0,0.875,0.0,0.75,1.0,0.0,0,0.25,1.0,0,0.0,0,0.17,0.35,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.96,0,0,0,0.0,0,0,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0.0,0.27,0.25,0.12,0.0,0.0,0.8,0.66,1.0,0.17,0.25,0,0,0,0,0,0,0.25,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5,0,0,0.501,0.5,0,0,0,0.458,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.5,0.0,0,0,0.18,0.33,0.0,0.0769,0.0,0.0,0.747,0.75,0,0.2,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0,1,1,1,0,0,1,0,0.664,1,0,0.664,1.0,0.5,1,1,1,0,0.0,0,0.334,1.0,0.0,0,0,0,0.0,0.0,0.0,0.852
bin.237,N239-HEAVY,2.59349,1Week,HEAVY,0.44,0.0,0.0,0.0,0.14,0.0,0.625,0.0,0.75,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.06,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.33,0.18,0.75,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.05,0.0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.25,0,0,0.334,0.0,0,0,0,0.375,0.0,0.0,0,0,0,0,0,0.28,0,0,0,0.25,0.5,0,0,0.09,0.0,0.0,0.0,0.0,0.111,0.5399999999999999,0.5,0,0.3,0.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,1,0,1,0.664,1,0,0.664,0.75,1.0,0,0,0,0,0.0,0,0.167,1.0,0.0,0,0,0,0.0,0.0,0.0,0.284
bin.67,N239-HEAVY,36.271788,1Week,HEAVY,0.22,0.0,0.25,0.0,0.14,0.0,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0,0,0.0,0,0.17,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.18,0.0,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,1,0,0.05,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.75,0,0,0.0,0.0,0,0,0,0.25,0.0,0.0,0,0,0,0,0,0.07,0,0,0,0.25,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.5,0,0.2,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1,0,0,0.664,1,0,0.664,1.0,0.5,0,0,0,0,0.99,1,0.167,1.0,0.0,0,0,0,0.0,0.0,0.0,0.568
bin.5,N239-HEAVY,52.347964,1Week,HEAVY,0.56,0.0,0.5,0.0,0.84,0.0,0.5,0.0,0.5,1.0,0.5,0,0.0,1.0,0,0.0,0,0.17,0.29,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.36,0.75,0.12,0.0,0.0,1.0,0.99,0.5,0.61,0.38,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.25,0,0.0,0,0,0.167,0.0,0,0,0,0.3955,0.0,0.0,0,0,0,0,0,0.07,0,0,0,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.0,0,0.3,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,1,0,0,1,0,0.498,1,0,0.498,0.25,1.0,0,1,1,0,0.0,0,0.8340000000000001,0.5,0.4,0,0,0,0.0,0.0,0.0,0.284
bin.72,N239-HEAVY,20.055113,1Week,HEAVY,0.33,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,1,0,0.332,0,0,0.332,0.0,0.0,0,0,0,0,0.0,0,0.0,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0
bin.69,N239-HEAVY,1.412224,1Week,HEAVY,0.67,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.75,0.0,0.25,0,0.25,0.0,0,0.0,0,0.0,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.64,1.0,0.12,0.0,0.0,0.0,0.0,0.75,0.48,0.38,0,0,0,0,0,0,0.2,0.0,0,0,0,0,0,0,0,0.125,0,0,0.0,0,0.5,1,0,0.0,1.0,0,0,0,0.25,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.75,0.0,0,0,0.09,0.0,0.0,0.0769,0.0,0.111,0.36,0.5,0,0.5,0.25,0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,1,1,0,1,1,0,0.332,1,0,0.332,1.0,0.5,0,0,0,0,0.99,1,0.167,0.0,0.0,0,0,0,0.33,0.0,0.0,0.4259999999999999
bin.229,N239-HEAVY,18.140787,1Week,HEAVY,0.67,0.0,0.5,0.0,0.21,0.0,0.75,0.0,0.0,0.66,0.25,0,1.0,1.0,0,0.0,0,0.17,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.27,0.5,0.12,0.0,0.0,0.0,0.99,1.0,0.87,0.75,0,0,0,0,0,0,0.1,0.0,0,0,0,0,0,0,0,0.0,0,0,0.25,0,0.5,0,1,0.167,0.0,0,0,0,0.5205,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.5,0.0,0,0,0.09,0.0,0.0,0.3844999999999999,0.0,0.0,0.0,0.25,0,0.4,0.25,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1,1,1,1,0,1,0,0,0.498,1,1,0.498,1.0,1.0,0,1,1,0,0.33,1,0.167,1.0,0.4,0,0,0,0.0,0.0,0.0,0.71
bin.170,N239-HEAVY,1.3603615,1Week,HEAVY,0.67,0.0,0.25,0.0,0.63,0.0,0.5,0.0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.24,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.64,0.75,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.5,0,0.5,0,0,0.0,0.5,0,0,0,0.3955,0.0,0.0,0,0,0,0,0,0.07,0,0,0,0.75,0.0,0,0,0.09,0.33,0.0,0.1538,0.0,0.444,0.0,0.5,0,0.4,0.0,0.5,0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1,1,1,0,1,1,1,0,0.8300000000000001,1,0,0.8300000000000001,1.0,1.0,0,1,1,0,0.99,1,0.0,1.0,0.4,0,0,0,0.33,0.0,0.0,0.71
bin.202,N239-HEAVY,32.864476,1Week,HEAVY,0.67,0.0,0.5,0.0,0.91,0.0,0.125,0.0,0.75,0.0,0.0,0,0.0,1.0,0,0.0,0,0.17,0.18,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0.33,0.27,1.0,0.38,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5,0,0,0.0,1.0,1,1,0,0.458,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.75,0,0.3,1.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,1,0,1,0,1,0.8300000000000001,1,1,0.8300000000000001,1.0,1.0,0,1,1,0,0.66,1,0.167,1.0,0.0,0,0,0,0.33,0.167,0.0,0.71
bin.209,N239-HEAVY,18.12498,1Week,HEAVY,0.44,0.0,0.25,0.0,0.14,0.0,0.625,0.0,0.5,0.0,0.0,0,0.0,0.5,0,0.0,0,0.17,0.06,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.09,0.5,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.25,0,0,0.167,0.0,1,0,0,0.125,0.0,0.0,0,0,0,0,0,0.14,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.3,0.75,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1,1,1,0,1,0.664,1,1,0.664,0.5,1.0,0,0,0,0,0.0,1,0.0,0.5,0.0,0,0,0,0.0,0.167,0.0,0.568
bin.65,N239-HEAVY,9.857623,1Week,HEAVY,0.89,0.0,0.25,0.0,0.63,0.0,0.875,0.0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0.17,0.18,0.2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0.33,0.18,0.75,0.25,0.0,0.0,0.2,0.0,0.75,0.0,0.12,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0.0,0,0,0.5,0,1.0,0,0,0.167,1.0,0,0,0,0.3125,0.0,0.0,0,0,0,0,0,0.21,0,0,0,0.5,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.111,0.747,0.5,0,0.3,0.75,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,1,0.166,1,0,0.166,0.75,1.0,0,1,1,0,0.66,1,0.167,1.0,0.4,0,0,0,0.33,0.0,0.0,0.852
bin.207,N239-HEAVY,7.241127,1Week,HEAVY,0.56,0.67,0.5,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0,0.0,0,0.0,0.18,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.64,0.75,0.12,0.0,0.0,0.0,0.0,1.0,0.91,0.5,0,0,0,0,0,0,0.25,0.0,0,0,0,0,0,0,0,0.125,0,0,0.25,0,0.75,1,0,0.0,0.0,1,0,0,0.3125,0.0,0.0,0,0,0,0,0,0.21,0,0,0,0.5,0.0,0,0,0.09,0.0,0.0,0.4613999999999999,0.0,0.111,0.7199999999999999,0.5,0,0.4,0.75,0.5,0,1.0,0.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0.8300000000000001,1,1,0.8300000000000001,0.75,1.0,1,1,1,0,0.99,1,0.334,1.0,0.4,0,0,0,0.33,0.167,0.0,0.852
bin.286,N239-HEAVY,0.207767,1Week,HEAVY,0.33,0.0,0.12,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.167,0.0,0,0,0,0.25,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,1,0,0,0,0,0.8300000000000001,0,1,0.8300000000000001,0.5,1.0,0,0,0,0,0.0,0,0.0,0.5,0.0,0,0,0,0.0,0.0,0.6000000000000001,0.0
